3.3333333333333335,1.6666666666666667,3,1,5,3,0.415755957365036
27.96694214876033,363.60330578512395,22,358,35,371,0.9988670349121094
27.24742268041237,472.4020618556701,22,467,33,479,0.8732169270515442
28.116788321167885,498.03284671532845,22,485,36,512,0.771909236907959
30.76923076923077,255.42603550295857,23,249,39,263,0.997579038143158
28.161290322580644,383.36559139784947,23,378,34,389,0.9261997938156128
28.504504504504503,399.4144144144144,23,394,35,406,0.9754925966262817
28.624113475177303,418.1063829787234,23,411,35,426,0.9932911396026611
28.623931623931625,436.8974358974359,23,431,35,444,0.9480305910110474
32.05769230769231,17.096153846153847,24,9,41,26,0.9959600567817688
30.428571428571427,180.66165413533835,24,174,38,188,0.9981256127357483
30.53488372093023,288.83720930232556,24,283,38,296,0.9977881908416748
29.67543859649123,307.9561403508772,24,302,36,315,0.9940069913864136
29.7027027027027,344.963963963964,24,339,36,351,0.9949022531509399
30.8125,126.09375,25,121,37,132,0.9918568134307861
31.178217821782177,236.009900990099,25,231,38,242,0.9921040534973145
31.432,327.184,25,321,39,334,0.9983863830566406
29.054794520547944,453.972602739726,25,450,34,459,0.8519992232322693
31.48,108.55,26,103,38,115,0.9917574524879456
31.557692307692307,143.83653846153845,26,138,38,150,0.9986943602561951
31.95,199.675,26,194,39,206,0.9980270266532898
31.102803738317757,218.52336448598132,26,213,37,225,0.9943959712982178
31.26027397260274,72.91780821917808,27,68,37,78,0.903864860534668
32.495327102803735,92.94392523364486,27,88,39,99,0.9628283381462097
31.70886075949367,163.29113924050634,27,159,38,169,0.9848396182060242
32.3448275862069,55.46551724137931,28,52,37,60,0.8226823210716248
31.74418604651163,272.8139534883721,29,269,36,277,0.8104897737503052
34.5,1.1111111111111112,32,0,38,4,0.5280993580818176
34.224137931034484,37.6551724137931,32,32,38,44,0.40400493144989014
61.28,503.0933333333333,55,496,68,511,0.9702975749969482
63.101190476190474,342.8095238095238,56,336,71,351,0.9814857840538025
62.76373626373626,451.44505494505495,56,443,70,460,0.9953693747520447
61.94949494949495,483.24242424242425,56,478,68,489,0.9002978205680847
62.5625,376.4765625,57,370,69,383,0.9967003464698792
63.72727272727273,397.04848484848486,57,390,71,405,0.9980639815330505
62.73529411764706,414.77450980392155,57,409,69,421,0.9164818525314331
67.18531468531468,10.353146853146853,58,0,76,21,0.9947199821472168
63.86363636363637,179.03636363636363,58,174,70,185,0.9997449517250061
64.28125,197.515625,58,192,71,204,0.9990398287773132
64.28448275862068,267.9051724137931,58,262,71,274,0.9897504448890686
64.04098360655738,286.0163934426229,58,280,70,293,0.9976698756217957
63.75229357798165,305.0091743119266,58,299,70,311,0.9930039048194885
62.8625,359.5625,58,355,68,365,0.7216511368751526
63.107142857142854,433.3392857142857,58,428,69,440,0.98612380027771
66.49264705882354,49.52205882352941,59,44,74,56,0.9967451095581055
64.6068376068376,160.47008547008548,59,155,71,167,0.9998804330825806
65.04032258064517,215.49193548387098,59,210,72,222,0.9991023540496826
64.80530973451327,233.75221238938053,59,228,72,240,0.9976477026939392
64.62068965517241,249.70689655172413,59,244,71,256,0.9902752637863159
63.8041237113402,322.07216494845363,59,317,70,328,0.9959806203842163
66.13888888888889,125.375,60,119,73,133,0.9997827410697937
65.375,143.375,60,138,72,150,0.9994696974754333
66.42857142857143,69.4201680672269,61,63,73,76,0.9993639588356018
66.49090909090908,88.30909090909091,61,83,73,95,0.9877175092697144
66.35,105.22,61,100,73,111,0.9782002568244934
63.41463414634146,468.8780487804878,61,464,67,475,0.22720284759998322
66.32926829268293,32.52439024390244,62,28,72,38,0.8696449995040894
96.6829268292683,373.4552845528455,90,368,103,380,0.9116068482398987
96.06040268456375,427.4161073825503,90,421,103,435,0.9817225337028503
95.5906432748538,497.8187134502924,90,490,103,507,0.9847437739372253
95.93693693693693,407.31531531531533,91,402,102,414,0.9827263355255127
96.24022346368714,455.1787709497207,91,442,102,468,0.5470154285430908
98.2991452991453,245.6239316239316,92,240,105,253,0.9988214373588562
98.93959731543625,316.6577181208054,92,310,107,324,0.9951487183570862
98.29323308270676,336.6842105263158,92,331,105,344,0.9635677337646484
96.24096385542168,481.71084337349396,92,477,102,487,0.9665224552154541
102.47407407407407,9.188888888888888,93,0,112,20,0.9956226944923401
98.19277108433735,226.66265060240963,93,222,104,232,0.9989355206489563
98.13186813186813,263.989010989011,93,259,105,270,0.9847854375839233
97.84931506849315,353.52054794520546,93,349,103,359,0.8333654999732971
101.5548780487805,63.30487804878049,94,56,109,71,0.9993532299995422
100.28662420382166,175.46496815286625,94,169,108,183,0.9989367127418518
99.65517241379311,193.41379310344828,94,188,106,200,0.9997332692146301
99.67307692307692,210.91346153846155,94,206,106,217,0.9960876703262329
99.20588235294117,281.7549019607843,94,276,105,288,0.9402788877487183
101.08771929824562,119.52631578947368,95,114,108,126,0.997428834438324
101.17094017094017,138.6239316239316,95,133,108,145,0.9947269558906555
101.19491525423729,157.07627118644066,95,152,108,163,0.9972585439682007
102.11965811965813,82.11965811965813,96,77,109,89,0.9987566471099854
101.6,100.6086956521739,96,95,108,107,0.9979965090751648
99.77083333333333,297.1041666666667,96,294,104,302,0.5105219483375549
102.62660944206009,36.81545064377682,97,24,109,51,0.2656192481517792
98.83333333333333,388.4166666666667,98,386,101,391,0.3759208023548126
130.739837398374,496.0,125,490,137,503,0.9958915710449219
